"Mobility trend; per stage, modes of travel, purposes of travel, age and sex"
"Sex: Total male and female"
"Margins: Value"
"";"";""
"";"";"Modes of travel";"Total";"Total";"Total";"Car as driver";"Car as driver";"Car as driver";"Car as passenger";"Car as passenger";"Car as passenger";"Train";"Train";"Train";"Bus/metro";"Bus/metro";"Bus/metro";"Bike";"Bike";"Bike";"Walking";"Walking";"Walking";"Other";"Other";"Other"
"";"";"Topic";"Stages per person per day (average)";"Distance travelled per stage (average)";"Average travel time per stage";"Stages per person per day (average)";"Distance travelled per stage (average)";"Average travel time per stage";"Stages per person per day (average)";"Distance travelled per stage (average)";"Average travel time per stage";"Stages per person per day (average)";"Distance travelled per stage (average)";"Average travel time per stage";"Stages per person per day (average)";"Distance travelled per stage (average)";"Average travel time per stage";"Stages per person per day (average)";"Distance travelled per stage (average)";"Average travel time per stage";"Stages per person per day (average)";"Distance travelled per stage (average)";"Average travel time per stage";"Stages per person per day (average)";"Distance travelled per stage (average)";"Average travel time per stage"
"Periods";"Age";"Travel motives";"number";"passenger kilometres";"Minutes";"number";"passenger kilometres";"Minutes";"number";"passenger kilometres";"Minutes";"number";"passenger kilometres";"Minutes";"number";"passenger kilometres";"Minutes";"number";"passenger kilometres";"Minutes";"number";"passenger kilometres";"Minutes";"number";"passenger kilometres";"Minutes"
"2016*";"18 to 24 years";"Attending education/courses";"0.75";"11.81";"22.37";"0.05";"25.57";"35.46";".";".";".";"0.11";"39.96";"42.29";"0.18";"10.31";"26.22";"0.19";"3.18";"16.09";"0.18";"0.70";"8.46";".";".";"."
"2016*";"18 to 24 years";"Leisure";"1.20";"13.14";"28.98";"0.25";"19.07";"28.07";"0.19";"24.14";"33.70";"0.06";"60.13";"59.94";"0.08";"9.71";"27.87";"0.32";"3.60";"21.93";"0.26";"1.87";"27.36";".";".";"."
"2016*";"18 to 24 years";"Other";"0.31";"13.49";"21.89";"0.10";"16.23";"22.40";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"2016*";"25 to 29 years";"Travel to/from work, (non)-daily commute";"1.06";"16.70";"25.22";"0.41";"26.13";"31.69";".";".";".";"0.08";"41.68";"41.70";"0.09";"8.68";"23.91";"0.24";"3.69";"17.55";"0.15";"0.74";"9.44";".";".";"."
"2016*";"25 to 29 years";"Shopping, groceries, funshopping.";"0.59";"5.18";"13.88";"0.19";"8.12";"15.09";"0.06";"11.95";"19.95";".";".";".";".";".";".";"0.14";"1.81";"11.26";"0.17";"0.71";"10.22";".";".";"."
"2016*";"25 to 29 years";"Attending education/courses";"0.12";"14.80";"24.02";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"2016*";"25 to 29 years";"Leisure";"1.16";"14.26";"30.65";"0.34";"21.00";"28.37";"0.16";"27.50";"34.73";"0.04";"59.70";"59.84";".";".";".";"0.26";"4.09";"25.04";"0.29";"2.08";"30.98";".";".";"."
"2016*";"25 to 29 years";"Other";"0.41";"13.15";"20.88";"0.19";"16.68";"22.67";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"2016*";"30 to 39 years";"Travel to/from work, (non)-daily commute";"0.93";"17.71";"26.16";"0.42";"25.61";"31.32";"0.03";"24.73";"32.55";"0.06";"41.84";"42.11";"0.06";"8.67";"24.10";"0.20";"4.05";"18.46";"0.11";"0.78";"9.67";"0.05";"22.01";"30.14"
"2016*";"30 to 39 years";"Shopping, groceries, funshopping.";"0.63";"5.14";"13.57";"0.26";"7.30";"13.95";"0.05";"12.29";"19.83";".";".";".";".";".";".";"0.14";"1.84";"11.16";"0.15";"0.77";"11.02";".";".";"."
"2016*";"30 to 39 years";"Attending education/courses";"0.07";"14.07";"22.92";"0.02";"24.57";"29.93";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"2016*";"30 to 39 years";"Leisure";"1.00";"14.09";"31.06";"0.35";"20.67";"27.58";"0.14";"27.60";"34.79";".";".";".";"0.03";"8.38";"27.63";"0.19";"4.49";"27.56";"0.26";"2.18";"33.33";".";".";"."
"2016*";"30 to 39 years";"Other";"0.72";"9.41";"16.51";"0.36";"13.24";"19.15";"0.04";"19.48";"25.73";".";".";".";".";".";".";"0.17";"1.84";"10.33";"0.12";"0.69";"8.86";".";".";"."
"2016*";"40 to 49 years";"Travel to/from work, (non)-daily commute";"0.88";"17.41";"25.97";"0.43";"24.71";"30.50";"0.02";"22.38";"30.51";"0.04";"41.97";"42.52";"0.05";"9.16";"24.67";"0.20";"4.29";"18.70";"0.09";"0.83";"9.96";"0.06";"22.54";"30.00"
"2016*";"40 to 49 years";"Shopping, groceries, funshopping.";"0.67";"5.10";"13.14";"0.30";"7.15";"13.70";"0.05";"11.44";"19.17";".";".";".";".";".";".";"0.18";"1.78";"10.47";"0.11";"0.78";"10.93";".";".";"."
"2016*";"40 to 49 years";"Attending education/courses";"0.05";"16.29";"24.46";"0.02";"25.54";"30.27";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"2016*";"40 to 49 years";"Leisure";"0.97";"13.48";"31.54";"0.34";"20.34";"27.33";"0.11";"27.66";"34.81";".";".";".";".";".";".";"0.20";"5.02";"29.28";"0.27";"2.42";"34.54";".";".";"."
"2016*";"40 to 49 years";"Other";"0.67";"11.21";"18.17";"0.36";"14.93";"20.79";"0.03";"21.95";"27.37";".";".";".";".";".";".";"0.15";"1.97";"10.80";"0.08";"0.70";"8.93";".";".";"."
"2016*";"50 to 59 years";"Travel to/from work, (non)-daily commute";"0.83";"16.68";"25.74";"0.38";"24.24";"30.23";"0.02";"21.76";"28.70";"0.03";"42.39";"44.29";"0.04";"9.57";"25.44";"0.22";"4.48";"19.06";"0.08";"0.85";"9.93";"0.06";"22.38";"30.97"
"2016*";"50 to 59 years";"Shopping, groceries, funshopping.";"0.70";"5.24";"13.90";"0.28";"7.54";"14.62";"0.06";"11.95";"19.94";".";".";".";".";".";".";"0.21";"1.96";"11.23";"0.12";"0.82";"11.29";".";".";"."
"2016*";"50 to 59 years";"Attending education/courses";"0.03";"19.19";"26.94";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"2016*";"50 to 59 years";"Leisure";"0.98";"14.38";"34.83";"0.31";"22.47";"29.99";"0.12";"29.17";"37.07";".";".";".";".";".";".";"0.20";"6.38";"35.51";"0.29";"2.49";"36.05";"0.02";"24.69";"53.89"
"2016*";"50 to 59 years";"Other";"0.42";"16.61";"23.39";"0.25";"20.25";"25.19";"0.03";"23.79";"29.57";".";".";".";".";".";".";"0.06";"2.65";"14.05";"0.04";"0.83";"10.78";".";".";"."
"2016*";"60 to 64 years";"Travel to/from work, (non)-daily commute";"0.57";"15.83";"24.97";"0.24";"23.88";"29.70";".";".";".";".";".";".";".";".";".";"0.16";"4.20";"18.55";"0.06";"0.83";"9.91";".";".";"."
"2016*";"60 to 64 years";"Shopping, groceries, funshopping.";"0.73";"5.00";"14.53";"0.25";"7.79";"15.47";"0.07";"10.91";"19.57";".";".";".";".";".";".";"0.24";"2.14";"12.22";"0.14";"0.87";"12.42";".";".";"."
"2016*";"60 to 64 years";"Attending education/courses";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"2016*";"60 to 64 years";"Leisure";"1.02";"15.15";"38.22";"0.29";"23.98";"31.84";"0.13";"30.17";"38.17";".";".";".";".";".";".";"0.24";"7.50";"41.58";"0.30";"2.60";"39.09";".";".";"."
"2016*";"60 to 64 years";"Other";"0.39";"14.97";"22.82";"0.20";"19.39";"25.25";"0.04";"22.94";"29.05";".";".";".";".";".";".";"0.07";"2.74";"14.33";"0.04";"0.92";"11.61";".";".";"."
"2016*";"65 to 69 years";"Travel to/from work, (non)-daily commute";"0.22";"13.16";"22.83";"0.09";"20.49";"27.14";".";".";".";".";".";".";".";".";".";"0.07";"3.48";"16.92";".";".";".";".";".";"."
"2016*";"65 to 69 years";"Shopping, groceries, funshopping.";"0.80";"4.98";"15.19";"0.25";"7.78";"15.92";"0.08";"10.82";"19.72";".";".";".";".";".";".";"0.28";"2.34";"13.18";"0.16";"0.93";"13.17";".";".";"."
"2016*";"65 to 69 years";"Attending education/courses";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
